                  id                  |             movement_id              |              variant_id              | quantity | amount | return |         created_at         |         updated_at
 981be18b-9967-486a-8e49-68e20ad6fc7f | a9f022f0-2108-44a1-aecb-6c13a7432e0f | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |       32 |        | f      | 2023-07-27 04:35:41.297958 | 2023-07-27 04:35:41.31087
 9045e699-bfdb-4ed6-8061-b8b1a29c93a7 | 8e4c1eda-bd01-49e6-b61e-5854b0715375 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-27 12:49:54.754086 | 2023-07-27 12:49:54.765213
 0ec6b57d-d8bd-4c9d-9c56-cb0d3c560e21 | a9f022f0-2108-44a1-aecb-6c13a7432e0f | 78c6e2e7-d3db-417f-9e3a-548c6887ce31 |      960 |  161.0 | f      | 2023-07-27 04:35:41.312122 | 2023-07-27 04:35:41.328372
 3bc6f9d9-0938-41a9-9018-8b2ed99fda6a | 4bf130d1-4221-4c6d-9f80-0c7d38bfe771 | 6820ce00-e935-4326-8fec-f084be377256 |       19 |    7.6 | f      | 2023-07-27 05:14:28.068008 | 2023-07-27 05:14:28.068008
 5784a4a4-b90a-423f-ac8c-bb44208899ef | 5478a205-0f45-45fe-8286-506e477da838 | 6820ce00-e935-4326-8fec-f084be377256 |      486 |  194.4 | f      | 2023-07-27 05:17:42.128927 | 2023-07-27 05:17:42.128927
 a705aad7-628c-4a63-a1e6-10fc14afc6ad | 512b3e6e-90a7-490a-b584-6d064dc75ff7 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-27 05:18:45.114471 | 2023-07-27 05:18:45.124979
 61a5ce34-b20d-475d-b530-06ee8b3769ea | 30f82b55-be15-40c2-98c2-133f211190bb | 6820ce00-e935-4326-8fec-f084be377256 |       31 |   12.4 | f      | 2023-07-27 05:35:21.274896 | 2023-07-27 05:35:21.274896
 6bda535c-0be9-4961-a839-79c240dc9fef | 30f82b55-be15-40c2-98c2-133f211190bb | e7037c34-a0fa-456e-9553-3db60f661f66 |        6 |    1.2 | f      | 2023-07-27 05:35:21.285901 | 2023-07-27 05:35:21.289695
 f5b3ee97-3d26-468c-8958-3721b1cd7e2f | 00b420ae-8bdf-4e2c-9daa-938bdfaa8d21 | 6820ce00-e935-4326-8fec-f084be377256 |       18 |    7.2 | f      | 2023-07-27 05:39:11.980277 | 2023-07-27 05:39:11.980277
 8fa7756f-9c07-4825-98b4-33453273b260 | 00b420ae-8bdf-4e2c-9daa-938bdfaa8d21 | e7037c34-a0fa-456e-9553-3db60f661f66 |       11 |    2.2 | f      | 2023-07-27 05:39:11.989107 | 2023-07-27 05:39:11.992606
 019dcdaf-eb50-4fc2-9b34-e306ba3b5e85 | 00b420ae-8bdf-4e2c-9daa-938bdfaa8d21 | efcc06f3-944f-40af-8c94-142a6102b24d |        1 |    0.2 | f      | 2023-07-27 05:39:11.999578 | 2023-07-27 05:39:12.002782
 49a4b536-cead-4d46-b0dd-b0b8ab4750f7 | 692cb4fb-e990-4740-a62d-eddc492883ae | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-27 06:38:28.383368 | 2023-07-27 06:38:28.396274
 428e7c1e-0a4a-4613-8446-cb5475d6facd | acc2ae77-3921-4fd5-a5c8-079cd609de77 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-27 07:07:51.832735 | 2023-07-27 07:07:51.842292
 d62cb9fb-1a83-41af-a2d8-8d8b7df31e33 | fc8ee511-e649-4c37-8124-e4ecf4e11a9d | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      476 |        | f      | 2023-07-27 07:59:05.877326 | 2023-07-27 07:59:05.886922
 538a8fde-42dd-4d1c-9d3a-135e7093f734 | dc31077d-ed15-4c11-82d2-c9105b29e8a4 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |       32 |        | f      | 2023-07-27 08:04:04.834519 | 2023-07-27 08:04:04.848035
 44ab2289-1048-4191-aa79-522fd41b9e2b | 4691b266-3a5e-46fc-a730-064ab8deefbe | 6820ce00-e935-4326-8fec-f084be377256 |       34 |   13.6 | f      | 2023-08-10 10:24:31.328449 | 2023-08-10 10:24:31.328449
 bf9100f5-e62a-4119-a7ba-253e9daad5c7 | ccb4270c-20b0-48b1-a44c-7b9d5329583a | 6820ce00-e935-4326-8fec-f084be377256 |      249 |   99.6 | f      | 2023-08-10 12:11:22.838322 | 2023-08-10 12:11:22.838322
 63393fc5-eec8-4c03-9688-d95a71805a9c | dc31077d-ed15-4c11-82d2-c9105b29e8a4 | 78c6e2e7-d3db-417f-9e3a-548c6887ce31 |      960 |  161.0 | f      | 2023-07-27 08:04:04.84945  | 2023-07-27 08:04:04.864704
 b9677dcd-e80d-4adf-ab20-26d89c94ef94 | 0d948a18-a8d0-45c8-8415-3af2493bf463 | 6820ce00-e935-4326-8fec-f084be377256 |       18 |    7.2 | f      | 2023-07-27 08:11:22.338119 | 2023-07-27 08:11:22.338119
 4b8b4019-bdbd-44f6-b6a7-11e95dc3d8d3 | 0d948a18-a8d0-45c8-8415-3af2493bf463 | e7037c34-a0fa-456e-9553-3db60f661f66 |        5 |    1.0 | f      | 2023-07-27 08:11:22.347553 | 2023-07-27 08:11:22.350943
 177bf028-64bc-4da2-a3db-5cf2b0c59c1d | e7455254-e2ad-4f03-8957-ce8982430848 | 6820ce00-e935-4326-8fec-f084be377256 |       83 |   33.2 | f      | 2023-07-27 08:13:06.818638 | 2023-07-27 08:13:06.818638
 0bb1e4b8-a937-4fa6-9081-648816e37378 | e7455254-e2ad-4f03-8957-ce8982430848 | e7037c34-a0fa-456e-9553-3db60f661f66 |      140 |   28.0 | f      | 2023-07-27 08:13:06.829189 | 2023-07-27 08:13:06.832675
 eabc7868-6e59-4613-8fb2-eca3b6e37534 | b431e9b1-2172-465b-aabf-5d1dee793ae8 | 6820ce00-e935-4326-8fec-f084be377256 |       13 |    5.2 | f      | 2023-07-27 08:14:24.581207 | 2023-07-27 08:14:24.581207
 16c6bdf7-9140-4394-a55d-99d2367a5818 | 35e74161-4902-44d4-8634-f0f770b224a9 | 6820ce00-e935-4326-8fec-f084be377256 |       30 |   12.0 | f      | 2023-07-27 08:15:56.146048 | 2023-07-27 08:15:56.146048
 ed0bf3be-6388-4f7e-8276-460fabab5fdc | 4bfa5ec4-1ac8-4ce2-97be-59b2f120c38c | 6820ce00-e935-4326-8fec-f084be377256 |       28 |   11.2 | f      | 2023-07-27 08:17:36.529691 | 2023-07-27 08:17:36.529691
 e70fa177-065d-49f5-8f84-e5d66634b8d0 | 4e352405-4e23-4355-a291-e213ec59437e | 6820ce00-e935-4326-8fec-f084be377256 |       73 |   29.2 | f      | 2023-07-27 08:20:01.936843 | 2023-07-27 08:20:01.936843
 3b9a72ba-f3af-4382-b908-b99b3a8ef5b9 | 4e352405-4e23-4355-a291-e213ec59437e | e7037c34-a0fa-456e-9553-3db60f661f66 |       62 |   12.4 | f      | 2023-07-27 08:20:01.945947 | 2023-07-27 08:20:01.949564
 3b4041e6-81d1-49b0-9f23-784cfe2b4e5f | 4e352405-4e23-4355-a291-e213ec59437e | 0ca9545e-222e-43d9-82d6-f11088aac39d |        7 |   3.15 | f      | 2023-07-27 08:20:01.955985 | 2023-07-27 08:20:01.959079
 173f2418-8778-462f-8f2c-acb03caeeb0c | c36d394f-94e8-41b6-b91e-46a7c3745392 | 6820ce00-e935-4326-8fec-f084be377256 |       22 |    8.8 | f      | 2023-07-27 08:21:42.106609 | 2023-07-27 08:21:42.106609
 9f897a5a-4978-4442-9de3-7e3fe45dbf44 | c36d394f-94e8-41b6-b91e-46a7c3745392 | e7037c34-a0fa-456e-9553-3db60f661f66 |       18 |    3.6 | f      | 2023-07-27 08:21:42.117548 | 2023-07-27 08:21:42.121947
 6266f15d-575f-4858-9155-f26647638889 | 947d20fc-ed2b-419f-b4c4-276def79496e | 6820ce00-e935-4326-8fec-f084be377256 |      304 |  121.6 | f      | 2023-07-27 08:41:51.354409 | 2023-07-27 08:41:51.354409
 9ee6e8e6-9de3-4fd6-8a5d-f354a9fc0a42 | 947d20fc-ed2b-419f-b4c4-276def79496e | e7037c34-a0fa-456e-9553-3db60f661f66 |      312 |   62.4 | f      | 2023-07-27 08:41:51.36643  | 2023-07-27 08:41:51.371003
 93dfe466-1265-43d6-9fa4-14b22ea4408e | f32b2857-eb2e-4f75-9f70-82b4185cc762 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-27 08:42:58.641071 | 2023-07-27 08:42:58.650668
 de17a74e-9e5e-479c-a280-be8dc866c1f5 | cdbb6e9d-b7fc-4354-b8e2-4f2570fa8636 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      476 |        | f      | 2023-07-27 10:10:13.640592 | 2023-07-27 10:10:13.652107
 d1c4b19b-4a75-421e-b5ab-4703988e84cc | bd077585-cfa9-4ce8-b731-322ed1755288 | 6820ce00-e935-4326-8fec-f084be377256 |      198 |   79.2 | f      | 2023-07-27 10:15:37.222522 | 2023-07-27 10:15:37.222522
 6babd954-d75f-4901-830c-bfb052f0981d | bd077585-cfa9-4ce8-b731-322ed1755288 | e7037c34-a0fa-456e-9553-3db60f661f66 |        2 |    0.4 | f      | 2023-07-27 10:15:37.232035 | 2023-07-27 10:15:37.235152
 4bd52686-dbfe-4eb7-b048-3e916024bbf1 | f8e97e76-114c-4e2d-bf2a-7e9fc8109e1b | 6820ce00-e935-4326-8fec-f084be377256 |       39 |   15.6 | f      | 2023-07-27 10:16:58.96995  | 2023-07-27 10:16:58.96995
 8cce2017-35a2-47a4-b440-d9d38f82b32e | fdb6c193-f75f-4c0d-bcbc-1371cb793697 | 6820ce00-e935-4326-8fec-f084be377256 |      207 |   82.8 | f      | 2023-07-27 10:18:40.38907  | 2023-07-27 10:18:40.38907
 0b8ebf5e-e8fb-4c1f-a854-79811efc009c | fdb6c193-f75f-4c0d-bcbc-1371cb793697 | e7037c34-a0fa-456e-9553-3db60f661f66 |      302 |   60.4 | f      | 2023-07-27 10:18:40.39798  | 2023-07-27 10:18:40.402235
 8466b947-540c-454a-9550-4a5caeca52cc | 8cc1d290-a491-4fe1-a110-45d5323ef4cc | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-27 10:32:48.830703 | 2023-07-27 10:32:48.843359
 dd03feba-add4-48c7-a597-807c29afa648 | 526d58b2-9968-4d48-8c9b-ce0574312efe | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-27 11:25:06.498385 | 2023-07-27 11:25:06.511321
 ffcf39d7-d359-424a-bfa9-b1782282b59e | 93d59b01-1d83-4d1f-85b6-da5e55077865 | 6820ce00-e935-4326-8fec-f084be377256 |       78 |   31.2 | f      | 2023-07-27 12:33:12.464992 | 2023-07-27 12:33:12.464992
 297b2d95-a067-4a6b-8974-b201bdaf9f70 | 93d59b01-1d83-4d1f-85b6-da5e55077865 | e7037c34-a0fa-456e-9553-3db60f661f66 |       41 |    8.2 | f      | 2023-07-27 12:33:12.476026 | 2023-07-27 12:33:12.479685
 80a1257a-4fed-4659-9f78-ec192be1d2be | 16c27cce-c847-4bd4-93fb-d965a9f98b02 | 6820ce00-e935-4326-8fec-f084be377256 |       85 |   34.0 | f      | 2023-07-27 12:34:34.773777 | 2023-07-27 12:34:34.773777
 d5dce5fd-ed00-4cc6-8a7a-646bd2d36064 | 2e686ee0-2bcb-49ed-8c16-8743cb8ffcde | cf5ddd0a-94fd-4051-bf3b-3efd0f59975d |      512 |    0.0 | f      | 2023-07-27 12:39:39.64914  | 2023-07-27 12:39:39.64914
 07a1f97c-e91c-4052-8149-e45d018e2abf | 8361449f-d01e-4083-9eb1-b78bfe34a15c | 6820ce00-e935-4326-8fec-f084be377256 |      135 |   54.0 | f      | 2023-07-27 12:43:16.964412 | 2023-07-27 12:43:16.964412
 c09994c1-5a93-4851-81e0-e56f1f598823 | 8361449f-d01e-4083-9eb1-b78bfe34a15c | e7037c34-a0fa-456e-9553-3db60f661f66 |      254 |   50.8 | f      | 2023-07-27 12:43:16.974174 | 2023-07-27 12:43:16.977521
 e03b9ec4-73ae-42e6-835d-e1bf9e264d54 | 64cc1cfe-41c2-4a1d-9731-2020a40a6e76 | 6820ce00-e935-4326-8fec-f084be377256 |      179 |   71.6 | f      | 2023-07-28 04:57:02.386269 | 2023-07-28 04:57:02.386269
 478bfc9d-94a0-41d7-b484-7db658ab8afc | 64cc1cfe-41c2-4a1d-9731-2020a40a6e76 | e7037c34-a0fa-456e-9553-3db60f661f66 |       56 |   11.2 | f      | 2023-07-28 04:57:02.394996 | 2023-07-28 04:57:02.398404
 2f8e9f15-97c0-4e6c-8576-8f280df5017f | 53e0a9b5-7e96-4bfb-bebd-78a041929392 | 6820ce00-e935-4326-8fec-f084be377256 |      378 |  151.2 | f      | 2023-07-28 04:58:21.00145  | 2023-07-28 04:58:21.00145
 55bf84ba-2da6-44ae-af96-263db0051096 | 54301ce8-d75b-47da-8216-1350996464de | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-28 05:09:08.739598 | 2023-07-28 05:09:08.753079
 3eb5963b-67be-4ecd-bed2-01e231988902 | b33bf4a5-0afc-4554-a673-69d9ad66e4ab | 6820ce00-e935-4326-8fec-f084be377256 |      169 |   67.6 | f      | 2023-07-28 05:34:33.55292  | 2023-07-28 05:34:33.55292
 b1fc39fe-7a1f-407f-a5f6-bd3590464b80 | b33bf4a5-0afc-4554-a673-69d9ad66e4ab | e7037c34-a0fa-456e-9553-3db60f661f66 |      170 |   34.0 | f      | 2023-07-28 05:34:33.563408 | 2023-07-28 05:34:33.566325
 55f433f0-2e2d-4cd9-9b50-66ad87a1991d | 1fac1caf-11b4-447d-ae76-ee68e7d52662 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |       32 |        | f      | 2023-07-28 05:35:10.91878  | 2023-07-28 05:35:10.928097
 afa47c5a-6b25-46f3-9206-602140788150 | d3920573-0947-47c0-b9e4-c55c180a4377 | e7037c34-a0fa-456e-9553-3db60f661f66 |      142 |   28.4 | f      | 2023-07-28 07:45:34.980922 | 2023-07-28 07:45:34.984857
  09bad028-365a-4877-a064-c60453840778 | de42081c-3b1f-4a25-82fe-a26b5712949c | 292b78df-fed4-45b9-bc2d-04563e0a519c |       10 |    4.0 | f      | 2023-07-28 07:35:24.991413 | 2023-07-28 07:35:24.991413
 d39043ab-3da8-41ce-81c8-7e3d908ac6df | c1cf1579-d155-4dfa-8330-de8676b612ad | 292b78df-fed4-45b9-bc2d-04563e0a519c |       82 |   32.8 | f      | 2023-07-28 07:40:09.721445 | 2023-07-28 07:40:09.721445
 ce02c6e7-404f-4384-acd9-9f0c68e0228b | c1cf1579-d155-4dfa-8330-de8676b612ad | 5d8dbf87-3d2e-4d7a-8a02-f0f8eef6396c |        2 |    0.4 | f      | 2023-07-28 07:40:09.735929 | 2023-07-28 07:40:09.740139
 c2433fb8-62d0-46ef-8c23-f5c9fd9007a0 | cdd73a77-de98-43b8-aabf-71e0d0760a39 | 292b78df-fed4-45b9-bc2d-04563e0a519c |       17 |    6.8 | f      | 2023-07-28 07:42:41.238797 | 2023-07-28 07:42:41.238797
 383b081d-4da7-499c-afb3-f2cb6babe410 | e9ba3121-67f0-48b5-a349-870f12ee880d | 292b78df-fed4-45b9-bc2d-04563e0a519c |       19 |    7.6 | f      | 2023-07-28 07:44:11.136433 | 2023-07-28 07:44:11.136433
 3bb09131-fb04-4650-9bb1-dbfcaa537e8d | d3920573-0947-47c0-b9e4-c55c180a4377 | 6820ce00-e935-4326-8fec-f084be377256 |       73 |   29.2 | f      | 2023-07-28 07:45:34.971902 | 2023-07-28 07:45:34.971902
 f58d919d-9ebb-412d-b957-947a2b2298a0 | 3af54bec-8e1a-4a7d-8780-717ada86a0e3 | 292b78df-fed4-45b9-bc2d-04563e0a519c |       18 |    7.2 | f      | 2023-07-28 07:48:59.992364 | 2023-07-28 07:48:59.992364
 5705958a-fad0-45f3-afcc-49863b30d9c6 | 29a780d8-36bf-4306-88f9-75c36a6b2a09 | cf5ddd0a-94fd-4051-bf3b-3efd0f59975d |      512 |    0.0 | f      | 2023-07-28 07:54:02.211123 | 2023-07-28 07:54:02.211123
 44edd0b4-da7c-4aa6-8acf-76f8491c70dd | 8b16a3e7-8026-4f3c-8632-f97dd8fbd946 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-28 08:57:19.41127  | 2023-07-28 08:57:19.421771
 40dddb15-6135-471c-a4bf-7307a6b55491 | 451b1996-fd1c-4047-ad61-fb2ece329562 | 292b78df-fed4-45b9-bc2d-04563e0a519c |       46 |   18.4 | f      | 2023-07-28 09:39:15.383315 | 2023-07-28 09:39:15.383315
 d9ce5202-b08b-41c0-85e2-301b2f566208 | b1e3627a-4842-4ce0-89be-27a73abd0fad | 6820ce00-e935-4326-8fec-f084be377256 |       31 |   12.4 | f      | 2023-07-28 09:41:03.221618 | 2023-07-28 09:41:03.221618
 2218d6aa-6d09-4eae-8052-931f74eaeaf4 | b1e3627a-4842-4ce0-89be-27a73abd0fad | e7037c34-a0fa-456e-9553-3db60f661f66 |        5 |    1.0 | f      | 2023-07-28 09:41:03.231306 | 2023-07-28 09:41:03.235058
 55ec1e6b-b6fb-4101-9c98-3c41f2442b8b | ed64d16e-eaa0-42cc-afc8-95a11f76733d | 292b78df-fed4-45b9-bc2d-04563e0a519c |       44 |   17.6 | f      | 2023-07-28 09:44:15.716667 | 2023-07-28 09:44:15.716667
 3bc6d205-4d12-49eb-9cb2-8fa929d9a0eb | ed64d16e-eaa0-42cc-afc8-95a11f76733d | 5d8dbf87-3d2e-4d7a-8a02-f0f8eef6396c |        1 |    0.2 | f      | 2023-07-28 09:44:15.727145 | 2023-07-28 09:44:15.731
 1320b857-af4d-427e-92e4-818b2866b3d8 | 5c2c9452-5ec4-4687-a900-66922f51848c | 292b78df-fed4-45b9-bc2d-04563e0a519c |      102 |   40.8 | f      | 2023-07-28 09:48:28.481128 | 2023-07-28 09:48:28.481128
 c0f36a77-f955-43fb-ad38-206b80203b11 | a78cb451-d58c-45c3-a6c3-f96a8b019289 | 6820ce00-e935-4326-8fec-f084be377256 |      400 |  160.0 | f      | 2023-07-28 09:50:50.333177 | 2023-07-28 09:50:50.333177
 36bffec8-63e6-4c24-a4da-5830d7c8463a | a78cb451-d58c-45c3-a6c3-f96a8b019289 | e7037c34-a0fa-456e-9553-3db60f661f66 |      190 |   38.0 | f      | 2023-07-28 09:50:50.343017 | 2023-07-28 09:50:50.347049
 0e854825-4af1-42bd-b2e0-1e5ce34e34fe | b08849d6-23db-4030-ace4-491f3148d373 | 292b78df-fed4-45b9-bc2d-04563e0a519c |       43 |   17.2 | f      | 2023-07-28 10:01:58.283121 | 2023-07-28 10:01:58.283121
 86d5d87b-15df-451c-9b06-55cf0808d356 | bb321974-dc63-4b6d-8a79-15c3ce61353a | 6820ce00-e935-4326-8fec-f084be377256 |      247 |   98.8 | f      | 2023-07-28 10:03:50.861167 | 2023-07-28 10:03:50.861167
 dc1d6617-7904-47fa-a4d4-9727f2fd7790 | bb321974-dc63-4b6d-8a79-15c3ce61353a | e7037c34-a0fa-456e-9553-3db60f661f66 |      210 |   42.0 | f      | 2023-07-28 10:03:50.871051 | 2023-07-28 10:03:50.873951
 9b59200b-e6d2-4250-b1d8-b1a1de9fb33d | 61dcafe6-2ee1-4dbe-bb51-e1afe24292a7 | 6820ce00-e935-4326-8fec-f084be377256 |       51 |   20.4 | f      | 2023-08-10 10:26:26.747199 | 2023-08-10 10:26:26.747199
 7af5c2ad-f5fc-4c25-b404-4c39df0b9247 | 8486de51-c429-4707-9628-5f3a1ca60b52 | 292b78df-fed4-45b9-bc2d-04563e0a519c |       54 |   21.6 | f      | 2023-07-28 11:11:13.248072 | 2023-07-28 11:11:13.248072
 8f28415e-6c66-43cf-824c-d9361e59dae7 | 8486de51-c429-4707-9628-5f3a1ca60b52 | 5d8dbf87-3d2e-4d7a-8a02-f0f8eef6396c |      156 |   31.2 | f      | 2023-07-28 11:11:13.256223 | 2023-07-28 11:11:13.259012
 49ea6385-a56c-42da-b7e9-2412c4a95756 | 7f1bfe77-1f37-41d3-af51-92ce3b4e95b0 | 6820ce00-e935-4326-8fec-f084be377256 |      126 |   50.4 | f      | 2023-07-28 11:13:04.999624 | 2023-07-28 11:13:04.999624
 e3505bd4-1ac9-4229-8601-3e7179506db0 | 0b0732f9-0aeb-465d-a9a6-ff07034c5dd2 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      527 |        | f      | 2023-07-28 11:15:57.764763 | 2023-07-28 11:15:57.773291
 bc6b29e5-3151-49b4-ab50-291247615b3f | 11b7f4a6-f6a1-4f3d-b981-faf1c0823023 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      329 |        | f      | 2023-07-28 11:18:26.831319 | 2023-07-28 11:18:26.841158
 51016583-acea-4876-8cfb-6d045c6dd326 | 9984ddda-a5b8-404f-a252-568920b08ef9 | e7037c34-a0fa-456e-9553-3db60f661f66 |      132 |   26.4 | f      | 2023-07-31 07:07:03.372144 | 2023-07-31 07:07:03.379394
 0ba40885-a685-4d54-a385-8586d9d48ec4 | 2af12214-dcd8-4cc8-98f0-29c550134653 | 6820ce00-e935-4326-8fec-f084be377256 |       56 |   22.4 | f      | 2023-07-31 07:08:56.920655 | 2023-07-31 07:08:56.920655
 8875f105-00ab-4c88-ad72-3c596b22bef9 | 11b7f4a6-f6a1-4f3d-b981-faf1c0823023 | 78c6e2e7-d3db-417f-9e3a-548c6887ce31 |      150 |  290.0 | f      | 2023-07-28 11:18:26.842348 | 2023-07-28 11:18:26.8559
 cf21043e-78ef-498a-9494-aeb49f074572 | b0eb0d96-7355-4d3b-86a6-c345ab08c577 | 6820ce00-e935-4326-8fec-f084be377256 |      372 |  148.8 | f      | 2023-07-28 11:24:37.151183 | 2023-07-28 11:24:37.151183
 1d96dcee-4afa-42bf-90e2-5c17e24913cc | b0eb0d96-7355-4d3b-86a6-c345ab08c577 | e7037c34-a0fa-456e-9553-3db60f661f66 |      420 |   84.0 | f      | 2023-07-28 11:24:37.160721 | 2023-07-28 11:24:37.163763
 bfdb331d-f115-4c8d-9376-d73d21ef8466 | d874cec7-2d69-46c3-b64f-9f462dcb69f6 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      476 |        | f      | 2023-07-28 12:34:42.619326 | 2023-07-28 12:34:42.641342
 023be1a1-cbcf-4478-804d-2554ede30709 | 5093e9e4-3139-4761-b601-4224e49afee5 | 6820ce00-e935-4326-8fec-f084be377256 |       33 |   13.2 | f      | 2023-07-28 12:39:16.973647 | 2023-07-28 12:39:16.973647
 89bb9253-fd95-45c5-823d-52330094e74e | 10442efe-5513-4f76-91d8-014ea633ae15 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |       32 |        | f      | 2023-07-28 13:04:20.004337 | 2023-07-28 13:04:20.013509
 0e876230-1faf-468b-9377-5e9cb3bbaea1 | 2af12214-dcd8-4cc8-98f0-29c550134653 | e7037c34-a0fa-456e-9553-3db60f661f66 |      144 |   28.8 | f      | 2023-07-31 07:08:56.931051 | 2023-07-31 07:08:56.934674
 a2dcb5e1-c3b4-4f35-b16e-412fb2fa53df | 10442efe-5513-4f76-91d8-014ea633ae15 | 78c6e2e7-d3db-417f-9e3a-548c6887ce31 |      960 |  271.0 | f      | 2023-07-28 13:04:20.014485 | 2023-07-28 13:04:20.027883
 e72687a7-1690-4c72-b4ec-1ae9af857ff0 | 82bf57ff-0bd7-4076-91bc-1752721de8de | 6820ce00-e935-4326-8fec-f084be377256 |      503 |  201.2 | f      | 2023-07-28 13:25:54.729539 | 2023-07-28 13:25:54.729539
 76b06bb2-ebb6-4f3c-b626-96e53d120706 | 82bf57ff-0bd7-4076-91bc-1752721de8de | e7037c34-a0fa-456e-9553-3db60f661f66 |      200 |   40.0 | f      | 2023-07-28 13:25:54.740501 | 2023-07-28 13:25:54.744138
 6f7cd506-acc3-4e1b-8349-bb45ea80a205 | 82bf57ff-0bd7-4076-91bc-1752721de8de | efcc06f3-944f-40af-8c94-142a6102b24d |       20 |    4.0 | f      | 2023-07-28 13:25:54.752067 | 2023-07-28 13:25:54.756325
 98c1a937-cdac-41a8-8c8c-63ca2fb05e27 | 82bf57ff-0bd7-4076-91bc-1752721de8de | 2d2011f2-4bbc-489b-9712-c950b157eff3 |       57 |    5.7 | f      | 2023-07-28 13:25:54.764772 | 2023-07-28 13:25:54.768545
 f6123b16-ae6d-43b2-b860-0351b3a61959 | 82bf57ff-0bd7-4076-91bc-1752721de8de | c12314f7-b73d-44fd-a928-be7400737634 |       19 |    1.9 | f      | 2023-07-28 13:25:54.777669 | 2023-07-28 13:25:54.782095
 0a9a960c-79fd-46cf-a0d9-504a62167c93 | 573159ef-5ead-492c-91f9-cc192a6c0190 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      476 |        | f      | 2023-07-28 17:43:01.838189 | 2023-07-28 17:43:01.849195
 d1411f39-d460-4ae5-8810-fa62cc83d7e3 | c86d3602-0b35-420e-9fa9-98664a6f3bf4 | cf5ddd0a-94fd-4051-bf3b-3efd0f59975d |       28 |    0.0 | f      | 2023-07-28 17:45:58.416089 | 2023-07-28 17:45:58.416089
 da7f3c74-079c-4125-afbc-d87e26c25a0f | c86d3602-0b35-420e-9fa9-98664a6f3bf4 | 3f385dec-62bf-4380-9ff6-a2280a32a1f3 |     1120 |    0.0 | f      | 2023-07-28 17:45:58.425359 | 2023-07-28 17:45:58.429591
 2e37a38e-1f2a-473d-b1f7-8a6197bb8bb6 | b7567f67-8a14-4906-b9e8-61ba78e15aa0 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-31 05:33:11.661621 | 2023-07-31 05:33:11.673127
 790bb5d1-727c-4f86-b9fd-cb6a2e0ace5c | a8888ff2-e219-487a-bccd-6620ea0f4879 | 476e77d7-bc33-46f8-b035-23fa9ed8da59 |      594 |        | f      | 2023-07-31 06:05:27.854257 | 2023-07-31 06:05:27.864161
 300ce959-d966-4f89-82d9-21a14e1f2489 | 21719ef0-5a83-4388-aa5c-5ed6d017350f | 6820ce00-e935-4326-8fec-f084be377256 |       34 |   13.6 | f      | 2023-07-31 06:50:59.463038 | 2023-07-31 06:50:59.463038
 229409e8-25e5-44f9-bc60-a6c93dac33bd | 21719ef0-5a83-4388-aa5c-5ed6d017350f | e7037c34-a0fa-456e-9553-3db60f661f66 |        3 |    0.6 | f      | 2023-07-31 06:50:59.473829 | 2023-07-31 06:50:59.477971
 87ba6b83-5717-4ee6-bc60-31ad47cc1bd6 | 5ee6490d-58d3-4c9f-b414-4c751518faff | 6820ce00-e935-4326-8fec-f084be377256 |      187 |   74.8 | f      | 2023-07-31 06:52:53.908174 | 2023-07-31 06:52:53.908174
 741b4644-04ac-457a-b199-e2e22ad5c312 | 5ee6490d-58d3-4c9f-b414-4c751518faff | e7037c34-a0fa-456e-9553-3db60f661f66 |      112 |   22.4 | f      | 2023-07-31 06:52:53.923934 | 2023-07-31 06:52:53.927903
 7614e850-31b3-4d25-9a07-96f75f834ee2 | 85292e0b-88de-4c20-b12c-cc49544c2de0 | 6820ce00-e935-4326-8fec-f084be377256 |       57 |   22.8 | f      | 2023-07-31 06:54:44.44515  | 2023-07-31 06:54:44.44515
 d212dcec-a580-4106-bdcb-446a74b4d0ad | 85292e0b-88de-4c20-b12c-cc49544c2de0 | e7037c34-a0fa-456e-9553-3db60f661f66 |        2 |    0.4 | f      | 2023-07-31 06:54:44.461799 | 2023-07-31 06:54:44.465641
